timestamp,open,high,low,close,volume
1783324800000,1771.43,1777.96,1755.07,1758.51,601632.978
1783339200000,1758.51,1788.26,1728.3,1787.72,2162363.713
1783353600000,1787.72,1804.5,1781.53,1791.81,914384.613
1783368000000,1791.82,1833,1786.46,1798.84,822737.187
1783382400000,1798.84,1809.87,1766.8,1770.7,743349.298
1783396800000,1770.7,1782.23,1756.62,1770.54,689910.166
1783411200000,1770.54,1784.34,1767.29,1779.9,423543.327
1783425600000,1779.91,1802.86,1760.01,1796.66,1256794.321
1783440000000,1796.67,1812.85,1771.02,1789.59,857742.672
1783454400000,1789.59,1792.27,1764.5,1770.67,399558.005
1783468800000,1770.67,1784.16,1740.4,1750.78,845403.508
1783483200000,1750.78,1759,1744.3,1755.74,393055.792
1783497600000,1755.74,1757.96,1724.31,1747.36,1074513.457
1783512000000,1747.35,1750.68,1712.45,1722.08,1107984.8
1783526400000,1722.08,1745.8,1722.07,1740.34,563545.15
1783540800000,1740.35,1744.14,1730.52,1742.68,208350.72
1783555200000,1742.67,1755.28,1720.53,1729.9,555791.796
1783569600000,1729.89,1762.52,1729.41,1752.47,610923.943
1783584000000,1752.47,1758.3,1740.26,1743.17,362146.203
1783598400000,1743.18,1751.52,1732.49,1738.61,827866.806
1783612800000,1738.61,1759.65,1731.1,1747.81,519499.67
1783627200000,1747.81,1750.37,1740.65,1744.25,176016.038
1783641600000,1744.26,1779.38,1736.61,1775.41,703526.422
1783656000000,1775.4,1779.91,1767.71,1772.5,415237.338
1783670400000,1772.5,1803.24,1771.66,1800.64,703328.596
1783684800000,1800.63,1811.23,1774.83,1790.49,946881.627
1783699200000,1790.48,1798.86,1779.35,1791.85,428772.734
1783713600000,1791.85,1797.4,1788.57,1796.03,186302.4
1783728000000,1796.03,1798.86,1785,1795.65,225450.416
1783742400000,1795.66,1802.76,1793.84,1799.07,201010.117
1783756800000,1799.07,1802.99,1794.24,1799.6,161298.127
1783771200000,1799.6,1827.8,1797.52,1814.12,759763.23
1783785600000,1814.11,1829.52,1809.7,1823.72,459553.86
1783800000000,1823.72,1828.53,1785.01,1786.7,554593.776
1783814400000,1786.69,1814.58,1778.26,1810.83,599008.189
1783828800000,1810.84,1811.85,1788.12,1797.98,350619.845
1783843200000,1797.97,1808.3,1795.4,1802.99,330171.552
1783857600000,1802.99,1826.2,1802.16,1819.95,478982.41
1783872000000,1819.95,1823.43,1813.69,1820.58,252796.673
1783886400000,1820.57,1823.4,1796.5,1805.92,400098.407
1783900800000,1805.92,1848,1773.46,1779.76,1814941.077
1783915200000,1779.77,1790.5,1772,1786.74,585545.687
1783929600000,1786.74,1792.49,1776.01,1779.9,348056.141
1783944000000,1779.9,1785.97,1761.63,1775.9,1060734.729
1783958400000,1775.9,1780.2,1748,1773.86,798481.095
1783972800000,1773.86,1777.73,1751.42,1776,475484.62
1783987200000,1776,1793.9,1772.52,1782.99,563758.122
1784001600000,1783,1792.77,1778.4,1780,345601.393
1784016000000,1780,1804.53,1777.61,1797.04,627910.032
1784030400000,1797.03,1887.99,1793.34,1874.38,2710702.759
1784044800000,1874.37,1881.09,1860,1875.86,512977.681
1784059200000,1875.85,1896.86,1871.07,1891.12,549515.096
1784073600000,1891.12,1892.5,1863.32,1875.32,509248.435
1784088000000,1875.31,1891.54,1863.57,1869.13,604756.211
1784102400000,1869.13,1885.66,1869.08,1883.64,381864.119
1784116800000,1883.63,1946.75,1878.47,1930.97,2190118.161
