timestamp,open,high,low,close,volume
1785844800000,63900.2,64034.3,63763.1,63875.1,4293.5
1785848400000,63875.2,64080,63625.5,63663.7,10799.238
1785852000000,63663.7,64177,63582.1,64100,11058.252
1785855600000,64100,64200,63782.7,64088.4,8897.609
1785859200000,64088.3,64104,63866.5,63928.9,3915.478
1785862800000,63928.8,64159.4,63856.4,63936.1,4901.409
1785866400000,63936.2,64370,63932,64270.7,7829.049
1785870000000,64270.8,64388,64140.1,64197.3,4649.673
1785873600000,64197.3,64397.6,63918.2,64316.3,8943.027
1785877200000,64316.4,64316.4,64145.9,64166.8,2465.453
1785880800000,64166.7,64267.2,64107.5,64238,1795.952
1785884400000,64237.9,64512.9,64017.7,64075.5,7716.148
1785888000000,64075.6,64163.8,63951.1,63970.9,4766.197
1785891600000,63970.9,64321.3,63917.1,64306.3,4245.749
1785895200000,64306.3,64480,64292.8,64340.3,9877.637
1785898800000,64340.3,64416.9,64010.1,64145.6,7495.926
1785902400000,64145.6,64193,64052.4,64141.5,2290.237
1785906000000,64141.5,64500,64131.5,64307.7,5101.008
1785909600000,64307.7,64345.8,64204.8,64226,1966.56
1785913200000,64226,64247.8,63962.4,64141,6925.51
1785916800000,64141,64257.1,64066.1,64096.3,4358.43
1785920400000,64096.4,64181.6,64068.4,64127.5,1503.34
1785924000000,64127.4,64217,63982.2,64033,3577.567
1785927600000,64033,64116,64013.1,64044.6,2057.405
1785931200000,64044.7,64575.2,64003,64295.4,14059.433
1785934800000,64295.3,64387,63847,64387,15093.068
1785938400000,64386.9,64548.6,64265.4,64443.3,11150.93
1785942000000,64443.4,64728.5,64348.7,64353.6,11548.133
1785945600000,64353.6,64740.5,64352.5,64631.9,6761.453
1785949200000,64631.8,64780,64506.3,64733.6,4461.88
1785952800000,64733.6,64810,64634.1,64762.8,5385.628
1785956400000,64762.7,64898,64745.2,64805.7,4535.966
1785960000000,64805.7,65022,64772.3,64804.2,9232.27
1785963600000,64804.2,64804.3,64635.6,64710.1,3860.378
1785967200000,64710.1,64766.2,64601,64607,2152.793
1785970800000,64607,64721.2,64535.6,64633.9,2712.749
1785974400000,64634,64696,64533.9,64614.8,2300.603
