timestamp,open,high,low,close,volume
1786923900000,1875.38,1876.42,1874.5,1875.22,8630.11
1786924800000,1875.21,1876,1873.49,1875,11250.153
1786925700000,1875,1876,1871.61,1875.99,12554.762
1786926600000,1876,1877.31,1872.31,1877.2,17068.39
1786927500000,1877.19,1879.6,1874.27,1878.12,25328.052
1786928400000,1878.12,1897.34,1877.44,1888.85,175207.071
1786929300000,1888.86,1895.82,1887.61,1893.72,52014.232
1786930200000,1893.73,1896.65,1891.81,1893.94,39199.474
1786931100000,1893.94,1894.81,1890.69,1890.71,18647.782
1786932000000,1890.72,1892.24,1887.64,1889.48,24648.978
1786932900000,1889.48,1894.54,1888.15,1893.09,23672.893
1786933800000,1893.09,1896.49,1891.55,1895.15,41962.54
1786934700000,1895.14,1907.89,1894.89,1901.76,137635.418
1786935600000,1901.76,1903.74,1901.16,1902.25,34157.283
1786936500000,1902.25,1902.83,1897.45,1897.74,39677.029
1786937400000,1897.73,1900,1897.06,1899.16,18783.631
1786938300000,1899.16,1902.24,1898.67,1900.19,22594.75
1786939200000,1900.2,1903.86,1900.19,1903.09,23966.293
1786940100000,1903.08,1904,1901.58,1901.81,14409.041
1786941000000,1901.81,1902.5,1900.32,1901.6,15428.102
1786941900000,1901.6,1903.91,1901.53,1902.6,15585.107
1786942800000,1902.6,1902.74,1899.01,1900.61,15472.665
1786943700000,1900.61,1903.24,1900.25,1900.52,12852.281
1786944600000,1900.51,1900.53,1897.11,1898.17,15486.295
1786945500000,1898.17,1899.46,1897.64,1898.85,9167.131
1786946400000,1898.85,1900.59,1896.85,1900.15,25372.7
1786947300000,1900.15,1901.29,1899.2,1900.53,12468.232
1786948200000,1900.52,1902.44,1900.03,1902.43,10217.043
1786949100000,1902.43,1911.66,1902.42,1906.19,96364.81
1786950000000,1906.18,1907,1902.37,1904.33,36759.886
1786950900000,1904.33,1905,1901.7,1904.49,17093.952
1786951800000,1904.49,1904.49,1901.6,1901.61,10925.654
1786952700000,1901.61,1902.21,1899.9,1900.09,17196.281
1786953600000,1900.09,1900.89,1891.75,1894.71,75168.4
1786954500000,1894.71,1895.7,1890.6,1894.5,40858.412
1786955400000,1894.5,1894.78,1892,1892.7,20977.901
1786956300000,1892.69,1894.37,1891,1893.31,25422.611
1786957200000,1893.32,1896.99,1893.31,1896.01,25627.398
1786958100000,1896.01,1896.6,1893.1,1894.85,14125.202
1786959000000,1894.85,1894.86,1892.67,1892.94,10691.282
1786959900000,1892.94,1893.57,1892.3,1893.02,10283.253
1786960800000,1893.02,1893.44,1891.77,1892.9,10245.212
1786961700000,1892.9,1897.88,1891.25,1897.88,19725.841
1786962600000,1897.87,1906.39,1897.4,1906.39,70477.038
1786963500000,1906.39,1908.75,1904,1906.27,45613.999
1786964400000,1906.27,1906.89,1904.77,1906.13,26741.773
1786965300000,1906.12,1906.51,1904.2,1905.18,14585.855
1786966200000,1905.18,1906,1904.71,1905.19,8846.284
1786967100000,1905.18,1907.8,1903.13,1903.75,28764.565
1786968000000,1903.75,1905.87,1901.52,1903.71,24032.99
1786968900000,1903.72,1903.72,1897.6,1898.15,38978.287
1786969800000,1898.15,1900.14,1895.81,1897.4,32381.025
1786970700000,1897.4,1899.37,1896.79,1898.1,17969.678
1786971600000,1898.11,1899.75,1896.58,1898.24,20180.122
1786972500000,1898.24,1898.24,1895.22,1897.59,34568.137
1786973400000,1897.59,1908.48,1896.33,1903.68,92663.961
1786974300000,1903.69,1906.81,1901.76,1904.02,31851.91
1786975200000,1904.02,1904.07,1898.5,1901.29,33527.42
1786976100000,1901.28,1902.91,1897.37,1898.9,26309.788
1786977000000,1898.9,1901.76,1897.33,1900.22,12059.24
1786977900000,1900.23,1909.98,1900,1908.77,57497.088
1786978800000,1908.77,1909,1903.74,1904.07,54589.839
1786979700000,1904.06,1909.94,1903.57,1908.48,36790.149
1786980600000,1908.48,1909.86,1906.21,1908.74,31341.941
1786981500000,1908.74,1914.85,1908.4,1912.45,76224.874
1786982400000,1912.44,1913.23,1907.68,1908.27,36588.339
1786983300000,1908.27,1909.99,1907.2,1907.2,13953.8
1786984200000,1907.21,1910.18,1906.68,1906.69,16641.107
1786985100000,1906.69,1908.32,1904.29,1906.21,19559.919
1786986000000,1906.21,1906.4,1904.04,1904.1,13886.206
1786986900000,1904.11,1913.54,1903.74,1907.73,58998.558
