timestamp,open,high,low,close,volume
1786923900000,62874.8,62906.8,62853.6,62876,368.349
1786924800000,62876,62910.9,62833.7,62888.3,607.113
1786925700000,62888.3,62888.3,62732.6,62845,965.909
1786926600000,62845,62936.6,62723.9,62926.3,1045.779
1786927500000,62926.3,62926.3,62815.5,62887.3,634.39
1786928400000,62887.3,63180,62867.2,63025.9,2795.941
1786929300000,63025.9,63139.8,63002.4,63099.3,859.062
1786930200000,63099.3,63230,63099.3,63191.4,1540.707
1786931100000,63191.4,63212.3,63084,63084,817.062
1786932000000,63084.1,63104,63008.2,63053.4,651.977
1786932900000,63053.3,63184.3,63018.2,63160,459.645
1786933800000,63160,63344.6,63106,63235.7,3481.838
1786934700000,63235.7,63482,63228.4,63382.7,3097.348
1786935600000,63382.8,63426.9,63336.6,63390,1432.783
1786936500000,63390,63395,63320,63328.4,647.54
1786937400000,63328.5,63359.1,63314.7,63327.1,706.035
1786938300000,63327.1,63498,63323,63409.8,1410.164
1786939200000,63409.7,63500,63409.7,63461.1,1617.205
1786940100000,63461,63500,63441.8,63480.7,706.266
1786941000000,63480.7,63497.7,63441.2,63466.5,938.26
1786941900000,63466.5,63564.3,63466.5,63512.3,1422.223
1786942800000,63512.3,63517.5,63418.7,63504.8,1186.977
1786943700000,63504.8,63572.6,63453.4,63459.9,732.101
1786944600000,63460,63475.3,63414.4,63438.5,625.149
1786945500000,63438.6,63500,63426.9,63488,659.967
1786946400000,63488.1,63598,63447.8,63547.4,1514.071
1786947300000,63547.4,63565.2,63531.3,63555.3,542.566
1786948200000,63555.2,63576.5,63539.9,63575,642.052
1786949100000,63575,63693.2,63574.8,63633.1,2246.85
1786950000000,63633.2,63636.3,63538,63557.5,959.967
1786950900000,63557.6,63557.6,63498,63555.7,694.206
1786951800000,63555.6,63555.7,63511.9,63512,510.627
1786952700000,63511.9,63531.5,63492.5,63493.5,681.254
1786953600000,63493.5,63524.9,63384.6,63399.9,2023.276
1786954500000,63399.8,63425.8,63376,63397.9,1436.494
1786955400000,63397.8,63414.4,63345.1,63345.2,751.723
1786956300000,63345.1,63381.2,63320.2,63350.1,758.133
1786957200000,63350.1,63395.1,63350,63393.7,554.45
1786958100000,63393.6,63405.7,63300,63346,706.743
1786959000000,63346,63346.1,63276.4,63280,877.362
1786959900000,63280,63292.5,63255,63290.1,706.806
1786960800000,63290.1,63305.8,63265.3,63303.1,462.799
1786961700000,63303,63425.8,63272,63424,829.432
1786962600000,63423.9,63620.5,63418.1,63609.4,2770.28
1786963500000,63609.3,63671.2,63565.4,63661.9,2276.912
1786964400000,63661.8,63690,63615.5,63631.2,923.256
1786965300000,63631.2,63668.9,63611.4,63637.6,768.425
1786966200000,63637.6,63673.8,63637.6,63668.3,606.987
1786967100000,63668.2,63753,63554,63600,2804.365
1786968000000,63600,63655.7,63558.6,63638.8,2032.139
1786968900000,63638.9,63639,63502.4,63552.3,2423.992
1786969800000,63552.3,63619.9,63502.4,63540,1523.072
1786970700000,63539.9,63607.7,63526.6,63526.6,1584.921
1786971600000,63526.6,63555.4,63479.9,63535.6,1150.602
1786972500000,63535.6,63535.6,63412.5,63470.7,1829.375
1786973400000,63470.7,63776,63451.8,63626.8,3734.221
1786974300000,63626.8,63705,63567.2,63647,1619.662
1786975200000,63646.9,63706.6,63561.3,63669.6,1315.39
1786976100000,63669.6,63716.2,63561.3,63593.8,983.673
1786977000000,63593.8,63677,63561.3,63593.6,805.96
1786977900000,63593.6,63880,63583.3,63871.7,3762.182
1786978800000,63871.8,63966,63825.6,63842.7,4259.252
1786979700000,63842.7,64076.7,63779.3,64023,4203.55
1786980600000,64022.9,64097,63956.2,64053,2854.401
1786981500000,64053,64199.9,64051.2,64169.9,3660.93
1786982400000,64169.8,64185.6,64034.1,64044.4,2365.8
1786983300000,64044.4,64116.1,64022.3,64062,1552.795
1786984200000,64061.9,64147.9,64044.4,64051.7,1111.252
1786985100000,64051.7,64110.9,64035.3,64082.1,869.351
1786986000000,64082.2,64086,63949.4,63949.5,1110.231
1786986900000,63949.6,64388,63944.3,64169.8,7161.217
1786987800000,64169.8,64250.3,64029.5,64183.8,2258.147
1786988700000,64183.8,64310,64183.8,64293.1,2320.594
1786989600000,64293.2,64357.8,64243.7,64341.2,2029.253
1786990500000,64341.3,64600.8,64337.7,64459.5,6868.886
1786991400000,64459.4,64480.9,64364.2,64428.2,1287.225
1786992300000,64428.1,64461.5,64380,64402.7,1212.757
1786993200000,64402.8,64402.8,64289.1,64299.1,1202.512
1786994100000,64299.1,64388,64298.2,64369.6,1090.293
1786995000000,64369.5,64388,64308.9,64341.4,567.617
1786995900000,64341.4,64341.4,64258.3,64280.4,687.223
1786996800000,64280.4,64284.8,64231.3,64284.8,827.301
1786997700000,64284.7,64414.3,64266,64386.3,832.66
1786998600000,64386.3,64386.4,64323.1,64362.2,373.344
1786999500000,64362.2,64380,64299,64360.7,357.555
1787000400000,64360.7,64405.5,64335.8,64347.5,476.761
1787001300000,64347.6,64381.4,64300.5,64303,254.505
1787002200000,64303,64350.9,64269.8,64307.8,550.551
1787003100000,64307.7,64365.5,64307.7,64350.3,383.559
